ID,Nationality,DistributionChannel,MarketSegment,SRAccessibleRoom,SRCrib,SRNoAlcoholInMiniBar,SRQuietRoom,PersonRoomRatio,BookingConversionRate,Continent,AccompanyingGuest,MultipleRooms,AgeGroup,LeadTimeSegment,FloorAsked,BathAsked,BedAsked,DistanceElevatorAsked,OtherRevenue_log,TotalRevenue_log,SpendingPerPerson_log,PersonsNights_log,AvgPersonsPerBooking_log,SpendingTier
1,PRT,Corporate,Corporate,0,0,0,0,-0.6665941811901496,-20.140719217797155,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.3818733628355986,-0.00037736794064850807,-0.33018659226166425,0.22215965880553115,-0.7287184221969158,Low Spender
4,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.10254442227761308,-0.26942079348249887,-1.5239969584963258,1.0136234420823291,1.0420517516893943,Low Spender
19,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),HighFloor,Not specified,KingSizeBed,Not specified,-0.34566967530387016,-0.7026554289439767,-1.7392086622146892,0.6622322579920589,0.6907850829911565,Low Spender
39,PRT,Direct,Complementary,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-3.5828834912543805,-7.229316646121921,-7.255891196480117,-1.9715331565316145,-1.9420470573129047,Low Spender
40,PRT,Direct,Complementary,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-3.5828834912543805,-7.229316646121921,-7.255891196480117,-1.9715331565316145,-1.9420470573129047,Low Spender
56,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-1.3185496402781807,-0.6187951732347052,-1.6279934355989274,0.6622322579920589,0.6907850829911565,Low Spender
59,PRT,Direct,Complementary,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.597969692246116,-5.88954454485583,-6.098913580157887,-1.261529814402917,-1.9420470573129047,Low Spender
61,ITA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.487103357264801,-0.8998298781416555,-1.53751254545468,0.22215965880553115,0.2508684234374123,Low Spender
76,FRA,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.1873151509693476,1.126593110989826,0.05255087640985566,1.306149126919944,1.334473780112232,High Spender
77,FRA,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.7660697261623395,2.079299965426605,2.019666531042812,0.6622322579920589,0.6907850829911565,High Spender
78,FRA,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.775436136474633,2.086658474155305,2.0297043141033413,0.6622322579920589,0.6907850829911565,High Spender
79,FRA,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.3531347991021163,1.2456801013625851,0.8841999893888796,0.6622322579920589,0.6907850829911565,High Spender
80,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.05797360183435442,-0.530456139791464,-1.5105899316413876,0.6622322579920589,0.6907850829911565,Low Spender
82,ESP,Direct,Direct,0,1,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.364641565860341,1.6172484219674166,1.389844838219955,0.6622322579920589,0.6907850829911565,High Spender
84,PRT,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.572343629693471,1.8625176804712562,1.0511029078956693,1.306149126919944,1.334473780112232,High Spender
90,ESP,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.364641565860341,1.6172484219674166,1.389844838219955,0.6622322579920589,0.6907850829911565,High Spender
131,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.24277260299148556,-0.8597326841288601,-1.484094678995248,0.22215965880553115,0.2508684234374123,Low Spender
138,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.05797360183435442,-0.530456139791464,-1.5105899316413876,0.6622322579920589,0.6907850829911565,Low Spender
139,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.05797360183435442,-0.530456139791464,-1.5105899316413876,0.6622322579920589,0.6907850829911565,Low Spender
143,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.0178327032069818,-0.5080791244208127,-1.4808121491871247,0.6622322579920589,0.6907850829911565,Low Spender
158,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.05797360183435442,-0.530456139791464,-1.5105899316413876,0.6622322579920589,0.6907850829911565,Low Spender
159,PRT,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),HighFloor,Not specified,KingSizeBed,Not specified,1.9740971503271896,1.3666432486549345,-0.2905163393977547,1.9706672181825817,1.9987563995292676,High Spender
167,DEU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.5032915221765,0.852052600322762,-1.3084694837082562,2.305220929266709,2.333191561576374,High Spender
171,ITA,Travel Agent/Operator,Groups,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.15948464619752473,-0.11725944312129152,-1.6162395355971793,1.306149126919944,1.334473780112232,Low Spender
188,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.02348830508807991,-0.5204600746336222,-1.497289734820695,0.6622322579920589,0.6907850829911565,Low Spender
208,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.025873180194074023,-0.5056179467513181,-1.4775360620324212,0.6622322579920589,0.6907850829911565,Low Spender
214,DEU,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.1558190732139866,1.0460032024067987,-0.9738548542997204,2.2273821723486074,2.255380386805383,High Spender
223,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-1.9970450611816761,-1.2286702591729188,-1.261529814402917,-1.2322953047188683,Low Spender
242,CHE,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,0,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.2833879895392808,-2.3874935621035593,-1.754592788346667,-1.261529814402917,-1.2322953047188683,Low Spender
245,ROU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.3226553550555677,1.4067149185324217,-0.565884199944189,2.305220929266709,2.333191561576374,High Spender
254,ROU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,2.222388398579855,1.3253414988309609,-0.6752647943702312,2.305220929266709,2.333191561576374,High Spender
256,ESP,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),HighFloor,Not specified,Not specified,Not specified,-0.32176140045795,-1.3314074022275808,-1.4580134316515319,-0.3670313905778096,-0.33811384622174206,Low Spender
267,PRT,Direct,Complementary,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-2.1400108555175743,-5.266585993970479,-6.098913580157887,-0.3670313905778096,-0.33811384622174206,Low Spender
270,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.00971946073349039,-0.5105452791971725,-1.484094678995248,0.6622322579920589,0.6907850829911565,Low Spender
284,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,-0.889681305388337,-1.5239969584963258,0.22215965880553115,0.2508684234374123,Low Spender
290,PRT,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-1.9047994100366932,-4.946629330888831,-5.517531933971324,-0.7577744262653364,-0.7287184221969158,Low Spender
307,ITA,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.097237809264732,-3.848108319347006,-4.265147444113404,-0.7577744262653364,-0.7287184221969158,Low Spender
323,PRT,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,-5.538712482734463,-6.098913580157887,-0.7577744262653364,-0.7287184221969158,Low Spender
365,CHE,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,1.5868807412038655,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,1.521890025483241,1.4963640798927385,-0.9527050836580964,2.8279071363871613,2.855692554949481,High Spender
373,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,-0.889681305388337,-1.5239969584963258,0.22215965880553115,0.2508684234374123,Low Spender
375,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.8383610812981628,-2.1199777144508882,-0.26266249615267256,-1.9715331565316145,-1.9420470573129047,Low Spender
376,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,-30.230701131816467,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-1.84048254392476,-1.0171006382207188,-1.261529814402917,-1.2322953047188683,Low Spender
379,PRT,Corporate,Corporate,0,0,0,0,-1.0839043520038563,-5.0057463467681815,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,TwinBed,Not specified,0.9837001099156792,1.4659320432280687,-0.4862055618171258,2.305220929266709,-1.2322953047188683,High Spender
380,USA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Other,0,0,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-2.340060650259556,-2.0693081602211825,-0.19331031857926442,-1.9715331565316145,-1.9420470573129047,Low Spender
381,DEU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.2757417451935425,-0.830501942278823,-1.4451240558689666,0.22215965880553115,0.2508684234374123,Low Spender
385,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,<30,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-2.2567062306352117,-1.578728611619008,-1.261529814402917,-1.2322953047188683,Low Spender
409,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-2.039714100127543,-1.286269022823497,-1.261529814402917,-1.2322953047188683,Low Spender
411,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.5721842994992387,0.05582255977633141,-1.6353159245987259,1.5567306818171662,1.5849665414882828,High Spender
414,PRT,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.13119854265429048,-0.9589904735918097,-2.0775678002269,0.6622322579920589,0.6907850829911565,Low Spender
417,AGO,Direct,Direct,0,0,0,0,0.0845641262745221,-30.230701131816467,Other,1,0,50+,Last-Minute (<7 Days),Not specified,Not specified,TwinBed,Not specified,-2.597969692246116,-1.9162530662352806,-1.1195355889584415,-1.261529814402917,-1.2322953047188683,Low Spender
424,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.718649229762144,-2.534011126846036,-0.8293562272160944,-1.9715331565316145,-1.9420470573129047,Low Spender
429,PRT,Direct,Complementary,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,TwinBed,Not specified,-1.6130558932378516,-4.549772443589738,-6.501453054412069,1.5567306818171662,-1.8019352427137811,Low Spender
433,DEU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,0.26354418050901857,-0.04101504743340374,-1.5150469860105917,1.306149126919944,1.334473780112232,Low Spender
439,PRT,Direct,Direct,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.34566967530387016,-0.9842102552304278,-1.6497676674254154,0.22215965880553115,0.2508684234374123,Low Spender
453,USA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.054564595500728,-2.2876876328147495,-1.6204176751241457,-1.261529814402917,-1.2322953047188683,Low Spender
455,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.718649229762144,-2.1016388256881404,-0.23756178450624116,-1.9715331565316145,-1.9420470573129047,Low Spender
457,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,-0.889681305388337,-1.5239969584963258,0.22215965880553115,0.2508684234374123,Low Spender
466,BEL,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.13855356686381085,-0.5080791244208127,-1.4808121491871247,0.6622322579920589,0.6907850829911565,Low Spender
472,PRT,Direct,Direct,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.6130558932378516,-2.3874935621035593,-0.6288154424762453,-1.9715331565316145,-1.9420470573129047,Low Spender
475,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,-0.8937306055823442,-1.529390067774488,0.22215965880553115,0.2508684234374123,Low Spender
489,NLD,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.718649229762144,-2.1199777144508882,-0.26266249615267256,-1.9715331565316145,-1.9420470573129047,Low Spender
498,USA,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Other,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,2.116967716302548,2.0740275832276684,1.0832294743081632,1.5567306818171662,1.5849665414882828,High Spender
500,FRA,Travel Agent/Operator,Other,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.3551468512512919,-1.9209525445800186,0.00974623394762363,-1.9715331565316145,-1.9420470573129047,Low Spender
503,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.718649229762144,-2.1016388256881404,-0.23756178450624116,-1.9715331565316145,-1.9420470573129047,Low Spender
504,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.5185994350201621,-2.0657682067302807,-0.18846513123086864,-1.9715331565316145,-1.9420470573129047,Low Spender
505,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.5185994350201621,-2.0657682067302807,-0.18846513123086864,-1.9715331565316145,-1.9420470573129047,Low Spender
506,PRT,Corporate,Corporate,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,<30,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.5185994350201621,-2.0657682067302807,-0.18846513123086864,-1.9715331565316145,-1.9420470573129047,Low Spender
508,ITA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,-1.4177524886548212,0.03924461024147855,Southern Europe,0,0,50+,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-2.234467313735264,-2.0746374321602428,-0.2006045728799666,-1.9715331565316145,-1.9420470573129047,Low Spender
509,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-0.9916444727404398,-2.048220952608322,-1.2977490494933224,-1.261529814402917,-1.2322953047188683,Low Spender
510,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-1.9511439879063668,-1.166678194996653,-1.261529814402917,-1.2322953047188683,Low Spender
513,DEU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-0.504289324593834,-1.1434186255189729,-1.860945051066566,0.22215965880553115,0.2508684234374123,Low Spender
520,PRT,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,1.5868807412038655,0.03924461024147855,Southern Europe,1,0,50+,Standard (7-30 Days),Not specified,Not specified,Not specified,Not specified,-1.097237809264732,-1.8612281033714095,-1.7018565519224593,-0.7577744262653364,-0.7287184221969158,Low Spender
522,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.04174097805290237,-0.5405348179946268,-1.5239969584963258,0.6622322579920589,0.6907850829911565,Low Spender
531,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,0,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,-1.1550970565093104,-2.030922604114601,-1.2744036917466917,-1.261529814402917,-1.2322953047188683,Low Spender
533,PRT,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.033842185329195966,-0.9625615248150204,-1.6209882325966258,0.22215965880553115,0.2508684234374123,Low Spender
534,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.3229372299663956,-0.8177320546934568,-1.428091603287679,0.22215965880553115,0.2508684234374123,Low Spender
537,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
538,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.11712209590357824,-0.9238435706357933,-1.569481131625226,0.22215965880553115,0.2508684234374123,Low Spender
539,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
541,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.10254442227761308,-0.9307923821506096,-1.578728611619008,0.22215965880553115,0.2508684234374123,Low Spender
542,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
543,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,0.057332800174688045,-0.9518795897634698,-1.6067824798771515,0.22215965880553115,0.2508684234374123,Low Spender
544,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,<30,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
546,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
547,FRA,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.219496372686693,-0.8729524680139226,-1.5017113688486847,0.22215965880553115,0.2508684234374123,Low Spender
548,PRT,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,TwinBed,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
549,PRT,Travel Agent/Operator,Groups,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,30-50,Last-Minute (<7 Days),Not specified,Not specified,Not specified,Not specified,0.00971946073349039,-0.9733378522682805,-1.6353159245987259,0.22215965880553115,0.2508684234374123,Low Spender
551,FRA,Travel Agent/Operator,Groups,0,0,0,0,-1.4177524886548212,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.5185994350201621,-4.421283912276751,-4.9419359638356575,-0.7577744262653364,-0.7287184221969158,Low Spender
554,GBR,Travel Agent/Operator,Other,0,0,0,0,0.0845641262745221,0.03924461024147855,Northern Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-1.8383610812981628,-1.3657621563273512,-1.5039265859880069,-0.3670313905778096,-0.33811384622174206,Low Spender
556,DEU,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,50+,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.2696637071689066,-0.8337154174486544,-1.449409464819799,0.22215965880553115,0.2508684234374123,Low Spender
558,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,-0.210940602039908,-0.889681305388337,-1.5239969584963258,0.22215965880553115,0.2508684234374123,Low Spender
562,FRA,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0.0845641262745221,0.03924461024147855,Western Europe,1,1,30-50,Early Planner (>30 Days),Not specified,Not specified,Not specified,Not specified,0.11712209590357824,-0.5154926008760253,-1.4906791682813088,0.6622322579920589,0.6907850829911565,Low Spender
563,PRT,Direct,Direct,0,0,0,0,0.0845641262745221,0.03924461024147855,Southern Europe,1,1,50+,Last-Minute (<7 Days),Not specified,Not specified,KingSizeBed,Not specified,-0.5640786203227238,-1.675804023972552,-1.9167752010169756,-0.3670313905778096,-1.2322953047188683,Low Spender
